ID,City,Locality,BHK,Area_SqFt,Price,Price_Per_SqFt,Year
3242,Noida,Sector 44,4,2624,27948224,10651,2023
3243,Noida,Sector 44,3,1677,21557835,12855,2023
3244,Noida,Sector 44,4,2004,23741388,11847,2023
3245,Noida,Sector 44,3,1230,16732920,13604,2023
3246,Noida,Sector 44,4,2596,29786504,11474,2023
3247,Noida,Sector 44,2,1598,20774000,13000,2023
3248,Noida,Sector 44,4,2544,34888416,13714,2023
3249,Noida,Sector 44,2,1500,17635500,11757,2023
3250,Noida,Sector 44,4,2992,40831824,13647,2023
3251,Noida,Sector 44,3,1434,17314116,12074,2023
3252,Noida,Sector 44,4,2932,37506144,12792,2023
3253,Noida,Sector 44,2,1122,12188286,10863,2023
3254,Noida,Sector 44,2,1108,15220596,13737,2023
3255,Noida,Sector 44,4,2076,27533988,13263,2023
3256,Noida,Sector 44,1,459,6087717,13263,2023
3257,Noida,Sector 44,4,2616,31917816,12201,2023
3258,Noida,Sector 44,3,1449,17716923,12227,2023
3259,Noida,Sector 44,1,552,6387192,11571,2023
3260,Noida,Sector 44,3,1866,21959088,11768,2023
3261,Noida,Sector 44,4,2568,29169912,11359,2023
3262,Noida,Sector 44,1,746,10205280,13680,2023
3263,Noida,Sector 44,2,1586,17639492,11122,2023
3264,Noida,Sector 44,3,1452,19029912,13106,2023
3265,Noida,Sector 44,1,488,5882840,12055,2023
3266,Noida,Sector 44,4,2364,28041768,11862,2023
3267,Noida,Sector 44,3,1800,20678400,11488,2023
3268,Noida,Sector 44,4,2836,34474416,12156,2023
3269,Noida,Sector 44,2,1204,12558924,10431,2023
3270,Noida,Sector 44,4,2308,26583544,11518,2023
3271,Noida,Sector 44,3,1356,18169044,13399,2023
3272,Noida,Sector 44,3,1302,17849118,13709,2023
3273,Noida,Sector 44,2,1390,16222690,11671,2023
3274,Noida,Sector 44,4,1956,25437780,13005,2023
3275,Noida,Sector 44,4,2396,27431804,11449,2023
3276,Noida,Sector 44,4,2848,35958848,12626,2023
3277,Noida,Sector 50,4,2404,26160328,10882,2023
3278,Noida,Sector 50,1,720,8233200,11435,2023
3279,Noida,Sector 50,1,608,7175616,11802,2023
3280,Noida,Sector 50,1,483,4814061,9967,2023
3281,Noida,Sector 50,3,2013,22225533,11041,2023
3282,Noida,Sector 50,1,425,4504575,10599,2023
3283,Noida,Sector 50,4,2232,25397928,11379,2023
3284,Noida,Sector 50,2,916,9530064,10404,2023
3285,Noida,Sector 50,3,1521,17943237,11797,2023
3286,Noida,Sector 50,1,594,7321050,12325,2023
3287,Noida,Sector 50,1,499,6141193,12307,2023
3288,Noida,Sector 50,3,2307,25107081,10883,2023
3289,Noida,Sector 50,1,576,7139520,12395,2023
3290,Noida,Sector 50,2,1286,16912186,13151,2023
3291,Noida,Sector 50,3,2313,26173908,11316,2023
3292,Noida,Sector 50,3,1791,23103900,12900,2023
3293,Noida,Sector 50,4,2444,26277888,10752,2023
3294,Noida,Sector 50,4,1608,16962792,10549,2023
3295,Noida,Sector 50,4,3016,33124728,10983,2023
3296,Noida,Sector 50,3,2031,24520263,12073,2023
3297,Noida,Sector 50,4,3104,34736864,11191,2023
3298,Noida,Sector 50,3,1872,22012848,11759,2023
3299,Noida,Sector 50,4,2652,29453112,11106,2023
3300,Noida,Sector 50,1,782,10015856,12808,2023
3301,Noida,Sector 50,2,1504,18478144,12286,2023
3302,Noida,Sector 50,4,1652,20306384,12292,2023
3303,Noida,Sector 50,4,1944,21619224,11121,2023
3304,Noida,Sector 50,4,1764,20194272,11448,2023
3305,Noida,Sector 50,1,497,6363091,12803,2023
3306,Noida,Sector 50,3,1764,20464164,11601,2023
3307,Noida,Sector 50,3,1968,22594608,11481,2023
3308,Noida,Sector 50,4,1856,21006208,11318,2023
3309,Noida,Sector 50,2,1064,11498648,10807,2023
3310,Noida,Sector 50,1,473,5866146,12402,2023
3311,Noida,Sector 50,4,2556,26490384,10364,2023
3312,Noida,Sector 50,2,1220,14610720,11976,2023
3313,Noida,Sector 50,1,504,5338368,10592,2023
3314,Noida,Sector 50,3,1602,16724880,10440,2023
3315,Noida,Sector 50,4,2328,27295800,11725,2023
3316,Noida,Sector 50,3,1815,22480590,12386,2023
3317,Noida,Sector 50,2,1506,17410866,11561,2023
3318,Noida,Sector 50,1,496,6053184,12204,2023
3319,Noida,Sector 50,2,864,8705664,10076,2023
3320,Noida,Sector 50,1,606,7805886,12881,2023
3321,Noida,Sector 50,2,1208,12826544,10618,2023
3322,Noida,Sector 50,3,1860,23636880,12708,2023
3323,Noida,Sector 50,1,780,9079980,11641,2023
3324,Noida,Sector 50,1,423,5262543,12441,2023
3325,Noida,Sector 50,4,2724,32309364,11861,2023
3326,Noida,Sector 50,1,715,8361925,11695,2023
3327,Noida,Sector 50,4,2940,35868000,12200,2023
3328,Noida,Sector 50,2,944,11985024,12696,2023
3329,Noida,Sector 50,3,2004,24639180,12295,2023
3330,Noida,Sector 50,2,1160,13316800,11480,2023
3331,Noida,Sector 50,4,1956,25072008,12818,2023
3332,Noida,Sector 50,2,1538,18755910,12195,2023
3333,Noida,Sector 50,3,1572,18298080,11640,2023
3334,Noida,Sector 50,4,3172,34669960,10930,2023
3335,Noida,Sector 50,4,2160,22414320,10377,2023
3336,Noida,Sector 50,2,1110,12951480,11668,2023
3337,Noida,Sector 50,1,721,7925232,10992,2023
3338,Noida,Sector 50,4,2044,25507076,12479,2023
3339,Noida,Sector 50,4,1876,19478508,10383,2023
3340,Noida,Sector 50,2,926,10861054,11729,2023
3341,Noida,Sector 50,3,2205,24199875,10975,2023
3342,Noida,Sector 50,4,2304,29760768,12917,2023
3343,Noida,Sector 50,4,2692,26820396,9963,2023
3344,Noida,Sector 50,2,1010,11284730,11173,2023
3345,Noida,Sector 50,1,423,4416966,10442,2023
3346,Noida,Sector 50,1,749,8711619,11631,2023
3347,Noida,Sector 50,1,607,6877917,11331,2023
3348,Noida,Sector 50,1,613,7618364,12428,2023
3349,Noida,Sector 50,4,2004,25062024,12506,2023
3350,Noida,Sector 50,2,1412,16773148,11879,2023
3351,Noida,Sector 50,1,686,8537956,12446,2023
3352,Noida,Sector 50,1,612,7337268,11989,2023
3353,Noida,Sector 50,2,1002,12050052,12026,2023
3354,Noida,Sector 50,4,2524,28902324,11451,2023
3355,Noida,Sector 50,3,2190,26341320,12028,2023
3356,Noida,Sector 50,3,1404,16211988,11547,2023
3357,Noida,Sector 50,4,2552,32747264,12832,2023
3358,Noida,Sector 50,2,804,10453608,13002,2023
3359,Noida,Sector 50,2,1004,10528948,10487,2023
3360,Noida,Sector 50,3,1830,19053960,10412,2023
3361,Noida,Sector 50,4,2948,32820084,11133,2023
3362,Noida,Sector 50,4,2124,26097588,12287,2023
3363,Noida,Sector 50,1,753,9618822,12774,2023
3364,Noida,Sector 50,4,1932,25361364,13127,2023
3365,Noida,Sector 50,3,1482,19017024,12832,2023
3366,Noida,Sector 62,1,755,6912025,9155,2023
3367,Noida,Sector 62,1,591,5147019,8709,2023
3368,Noida,Sector 62,3,1965,14708025,7485,2023
3369,Noida,Sector 62,3,1938,17304402,8929,2023
3370,Noida,Sector 62,1,482,4321612,8966,2023
3371,Noida,Sector 62,4,2920,27932720,9566,2023
3372,Noida,Sector 62,2,1068,8554680,8010,2023
3373,Noida,Sector 62,2,1494,10849428,7262,2023
3374,Noida,Sector 62,3,1788,13624560,7620,2023
3375,Noida,Sector 62,3,1911,14263704,7464,2023
3376,Noida,Sector 62,2,946,8356964,8834,2023
3377,Noida,Sector 62,4,1680,14098560,8392,2023
3378,Noida,Sector 62,2,1164,9895164,8501,2023
3379,Noida,Sector 62,2,998,8037892,8054,2023
3380,Noida,Sector 62,1,667,6241786,9358,2023
3381,Noida,Sector 62,2,1096,10636680,9705,2023
3382,Noida,Sector 62,1,742,6817496,9188,2023
3383,Noida,Sector 62,2,1004,7261932,7233,2023
3384,Noida,Sector 62,1,547,4315830,7890,2023
3385,Noida,Sector 62,3,1560,15019680,9628,2023
3386,Noida,Sector 62,3,1677,12842466,7658,2023
3387,Noida,Sector 62,2,1144,10320024,9021,2023
3388,Noida,Sector 62,2,1166,10161690,8715,2023
3389,Noida,Sector 62,3,1473,12726720,8640,2023
3390,Noida,Sector 62,2,882,7792470,8835,2023
3391,Noida,Sector 62,1,425,4053225,9537,2023
3392,Noida,Sector 62,2,1530,13756230,8991,2023
3393,Noida,Sector 62,1,731,6970816,9536,2023
3394,Noida,Sector 62,4,2848,25509536,8957,2023
3395,Noida,Sector 62,2,996,9620364,9659,2023
3396,Noida,Sector 62,1,796,6532772,8207,2023
3397,Noida,Sector 62,3,2379,17223960,7240,2023
3398,Noida,Sector 62,4,2896,23110080,7980,2023
3399,Noida,Sector 62,1,403,3122444,7748,2023
3400,Noida,Sector 62,2,1282,11777734,9187,2023
3401,Noida,Sector 62,3,1404,12338352,8788,2023
3402,Noida,Sector 62,2,1224,11028240,9010,2023
3403,Noida,Sector 62,2,998,9704552,9724,2023
3404,Noida,Sector 62,3,2001,15559776,7776,2023
3405,Noida,Sector 62,1,620,5836680,9414,2023
3406,Noida,Sector 62,2,1074,9435090,8785,2023
3407,Noida,Sector 62,4,3104,29947392,9648,2023
3408,Noida,Sector 62,3,1236,9866988,7983,2023
3409,Noida,Sector 62,2,1272,11283912,8871,2023
3410,Noida,Sector 62,3,1485,14043645,9457,2023
3411,Noida,Sector 62,4,1676,14054936,8386,2023
3412,Noida,Sector 62,4,2440,21186520,8683,2023
3413,Noida,Sector 62,2,966,9417534,9749,2023
3414,Noida,Sector 62,4,2860,23597860,8251,2023
3415,Noida,Sector 62,1,654,6029880,9220,2023
3416,Noida,Sector 62,2,1544,12575880,8145,2023
3417,Noida,Sector 62,2,1530,12337920,8064,2023
3418,Noida,Sector 62,2,1012,9662576,9548,2023
3419,Noida,Sector 62,2,1070,8598520,8036,2023
3420,Noida,Sector 62,4,2352,21572544,9172,2023
3421,Noida,Sector 62,1,480,4668480,9726,2023
3422,Noida,Sector 62,1,637,5583942,8766,2023
3423,Noida,Sector 62,4,1688,13024608,7716,2023
3424,Noida,Sector 62,4,2904,21376344,7361,2023
3425,Noida,Sector 62,3,1962,15717582,8011,2023
3426,Noida,Sector 62,1,793,7045012,8884,2023
3427,Noida,Sector 62,3,2355,20806425,8835,2023
3428,Noida,Sector 62,3,1860,14943240,8034,2023
3429,Noida,Sector 62,3,2247,20849913,9279,2023
3430,Noida,Sector 62,3,1479,10875087,7353,2023
3431,Noida,Sector 62,4,2212,16576728,7494,2023
3432,Noida,Sector 62,1,400,3004000,7510,2023
3433,Noida,Sector 62,4,2404,23006280,9570,2023
3434,Noida,Sector 62,2,1288,9831304,7633,2023
3435,Noida,Sector 62,4,1872,17402112,9296,2023
3436,Noida,Sector 62,4,3096,26229312,8472,2023
3437,Noida,Sector 137,2,1400,8328600,5949,2023
3438,Noida,Sector 137,2,804,5571720,6930,2023
3439,Noida,Sector 137,2,1292,8845032,6846,2023
3440,Noida,Sector 137,3,1515,10171710,6714,2023
3441,Noida,Sector 137,1,689,3848065,5585,2023
3442,Noida,Sector 137,3,1770,11975820,6766,2023
3443,Noida,Sector 137,1,495,2799720,5656,2023
3444,Noida,Sector 137,1,706,4545228,6438,2023
3445,Noida,Sector 137,1,518,3504270,6765,2023
3446,Noida,Sector 137,3,1674,11142144,6656,2023
3447,Noida,Sector 137,2,1588,11492356,7237,2023
3448,Noida,Sector 137,1,417,2855616,6848,2023
3449,Noida,Sector 137,3,2070,12980970,6271,2023
3450,Noida,Sector 137,4,2448,13566816,5542,2023
3451,Noida,Sector 137,1,694,4267406,6149,2023
3452,Noida,Sector 137,2,1250,7543750,6035,2023
3453,Noida,Sector 137,1,773,4881495,6315,2023
3454,Noida,Sector 137,2,1070,6280900,5870,2023
3455,Noida,Sector 137,3,1881,12508650,6650,2023
3456,Noida,Sector 137,4,2244,13138620,5855,2023
3457,Noida,Sector 137,3,2355,16466160,6992,2023
3458,Noida,Sector 137,2,902,5258660,5830,2023
3459,Noida,Sector 137,2,1560,9211800,5905,2023
3460,Noida,Sector 137,2,1144,7945080,6945,2023
3461,Noida,Sector 137,2,1494,11152710,7465,2023
3462,Noida,Sector 137,1,674,3974578,5897,2023
3463,Noida,Sector 137,3,1914,12209406,6379,2023
3464,Noida,Sector 137,2,1274,8172710,6415,2023
3465,Noida,Sector 137,1,690,4524330,6557,2023
3466,Noida,Sector 137,4,2912,16604224,5702,2023
3467,Noida,Sector 137,3,1524,8656320,5680,2023
3468,Noida,Sector 137,3,1623,9176442,5654,2023
3469,Noida,Sector 137,1,560,3879680,6928,2023
3470,Noida,Sector 137,2,1428,9226308,6461,2023
3471,Noida,Sector 137,4,2192,13274752,6056,2023
3472,Noida,Sector 137,4,2532,17065680,6740,2023
3473,Noida,Sector 137,3,1776,11991552,6752,2023
3474,Noida,Sector 137,3,2226,15450666,6941,2023
3475,Noida,Sector 137,4,1836,11036196,6011,2023
3476,Noida,Sector 137,4,2972,20982320,7060,2023
3477,Noida,Sector 137,3,1617,9981741,6173,2023
3478,Noida,Sector 137,1,501,3561609,7109,2023
3479,Noida,Sector 137,3,2259,14044203,6217,2023
3480,Noida,Sector 137,1,403,2405104,5968,2023
3481,Noida,Sector 137,1,683,4973606,7282,2023
3482,Noida,Sector 137,2,1054,7226224,6856,2023
3483,Noida,Sector 137,3,2217,15417018,6954,2023
3484,Noida,Sector 137,3,1722,11046630,6415,2023
3485,Noida,Sector 137,2,1264,8430880,6670,2023
3486,Noida,Sector 137,1,512,3607552,7046,2023
3487,Noida,Sector 137,2,1204,8577296,7124,2023
3488,Noida,Sector 137,4,2552,14628064,5732,2023
3489,Noida,Sector 137,4,1884,12554976,6664,2023
3490,Noida,Sector 137,3,1560,11626680,7453,2023
3491,Noida,Noida Extension,1,604,2605052,4313,2023
3492,Noida,Noida Extension,2,1522,7109262,4671,2023
3493,Noida,Noida Extension,4,1764,7355880,4170,2023
3494,Noida,Noida Extension,4,1648,7544544,4578,2023
3495,Noida,Noida Extension,1,600,2404200,4007,2023
3496,Noida,Noida Extension,3,1221,5982900,4900,2023
3497,Noida,Noida Extension,3,1287,5615181,4363,2023
3498,Noida,Noida Extension,4,2820,12018840,4262,2023
3499,Noida,Noida Extension,4,2784,12244032,4398,2023
3500,Noida,Noida Extension,4,1668,8174868,4901,2023
3501,Noida,Noida Extension,1,799,3440494,4306,2023
3502,Noida,Noida Extension,3,1338,6888024,5148,2023
3503,Noida,Noida Extension,1,554,2649228,4782,2023
3504,Noida,Noida Extension,3,1695,7257990,4282,2023
3505,Noida,Noida Extension,2,800,3864800,4831,2023
3506,Noida,Noida Extension,1,776,3983208,5133,2023
3507,Noida,Noida Extension,3,1992,9754824,4897,2023
3508,Noida,Noida Extension,3,1974,7892052,3998,2023
3509,Noida,Noida Extension,1,663,3383289,5103,2023
3510,Noida,Noida Extension,3,1923,9274629,4823,2023
3511,Noida,Noida Extension,2,1566,7640514,4879,2023
3512,Noida,Noida Extension,1,790,3176590,4021,2023
3513,Noida,Noida Extension,2,1404,6152328,4382,2023
3514,Noida,Noida Extension,4,3064,14688816,4794,2023
3515,Noida,Noida Extension,3,1845,7856010,4258,2023
3516,Noida,Noida Extension,2,1412,7023288,4974,2023
3517,Noida,Noida Extension,4,2512,11818960,4705,2023
3518,Noida,Noida Extension,2,984,4759608,4837,2023
3519,Noida,Noida Extension,1,609,2977401,4889,2023
3520,Noida,Noida Extension,3,1920,8749440,4557,2023
3521,Noida,Noida Extension,3,2370,12143880,5124,2023
3522,Noida,Noida Extension,2,828,3831984,4628,2023
3523,Noida,Noida Extension,3,1356,6434220,4745,2023
3524,Noida,Noida Extension,3,1773,8499762,4794,2023
3525,Noida,Noida Extension,2,850,3635450,4277,2023
3526,Noida,Noida Extension,2,928,4445120,4790,2023
3527,Noida,Noida Extension,3,2211,8759982,3962,2023
3528,Noida,Noida Extension,2,1008,4325328,4291,2023
3529,Noida,Noida Extension,2,1060,4643860,4381,2023
3530,Noida,Noida Extension,2,816,3325200,4075,2023
3531,Noida,Noida Extension,4,2540,10500360,4134,2023
3532,Noida,Noida Extension,4,2560,12385280,4838,2023
3533,Noida,Noida Extension,3,1410,6790560,4816,2023
3534,Noida,Noida Extension,1,400,1855600,4639,2023
3535,Noida,Noida Extension,3,1362,6349644,4662,2023
3536,Noida,Noida Extension,1,406,1816444,4474,2023
3537,Noida,Noida Extension,2,854,3448452,4038,2023
3538,Noida,Noida Extension,1,613,2551306,4162,2023
3539,Noida,Noida Extension,4,2144,10143264,4731,2023
3540,Noida,Noida Extension,4,1752,8682912,4956,2023
3541,Noida,Noida Extension,2,1000,4730000,4730,2023
3542,Noida,Noida Extension,3,1791,8197407,4577,2023
3543,Noida,Noida Extension,3,1314,5823648,4432,2023
3544,Noida,Noida Extension,3,1302,5348616,4108,2023
3545,Noida,Noida Extension,3,2178,10358568,4756,2023
3546,Noida,Noida Extension,2,968,3784880,3910,2023
3547,Noida,Noida Extension,3,2157,10493805,4865,2023
3548,Noida,Noida Extension,4,1836,7523928,4098,2023
3549,Noida,Noida Extension,2,840,3221400,3835,2023
